instance_idx,has_recourse,age_group,subgroup
5254,0,overall,male
4497,1,overall,male
5303,0,overall,male
351,0,overall,male
1067,1,overall,male
1405,1,overall,male
4049,0,overall,male
1659,0,overall,male
469,0,overall,male
3099,0,overall,male
4802,1,overall,male
2426,1,overall,male
674,1,overall,male
3571,1,overall,male
5044,0,overall,male
4567,1,overall,male
4642,1,overall,male
1090,0,overall,male
1792,1,overall,male
2508,0,overall,male
2656,1,overall,male
5334,1,overall,male
4265,0,overall,male
805,0,overall,male
502,0,overall,male
1170,0,overall,male
294,1,overall,male
49,0,overall,male
1198,0,overall,male
2062,0,overall,male
2005,1,overall,male
4192,1,overall,male
1085,0,overall,male
3229,0,overall,male
409,0,overall,male
642,0,overall,male
5027,0,overall,male
3408,0,overall,male
3065,1,overall,male
3926,1,overall,male
1307,1,overall,male
4862,1,overall,male
2295,0,overall,male
275,0,overall,male
4598,0,overall,male
4111,0,overall,male
4730,0,overall,male
5068,0,overall,male
506,1,overall,male
961,1,overall,male
5415,1,overall,male
686,0,overall,male
3814,0,overall,male
5113,1,overall,male
829,1,overall,male
2679,0,overall,male
2151,0,overall,male
5077,1,overall,male
3416,1,overall,male
870,0,overall,male
372,0,overall,male
929,0,overall,male
3582,0,overall,male
1400,0,overall,male
2686,1,overall,male
392,0,overall,male
1091,0,overall,male
3925,0,overall,male
4089,0,overall,male
3339,0,overall,male
663,0,overall,male
2615,1,overall,male
1790,0,overall,male
1452,1,overall,male
4870,0,overall,male
1358,0,overall,male
1350,1,overall,male
3713,1,overall,male
375,0,overall,male
2828,1,overall,male
718,0,overall,male
4630,1,overall,male
2178,1,overall,male
2997,0,overall,male
3271,0,overall,male
260,0,overall,male
3506,1,overall,male
1617,1,overall,male
625,0,overall,male
4526,1,overall,male
3616,0,overall,male
3773,0,overall,male
3489,1,overall,male
1222,0,overall,male
3033,1,overall,male
3682,0,overall,male
2628,0,overall,male
1916,1,overall,male
2239,1,overall,male
2074,0,overall,male
2148,1,overall,male
802,0,overall,male
5358,0,overall,male
1301,1,overall,male
91,1,overall,male
3382,1,overall,male
2256,1,overall,male
4636,0,overall,male
2613,0,overall,male
432,0,overall,male
3358,0,overall,male
367,0,overall,male
910,0,overall,male
4130,0,overall,male
263,1,overall,male
627,0,overall,male
3226,1,overall,male
2344,0,overall,male
4340,0,overall,male
2636,0,overall,male
3110,1,overall,male
608,0,overall,male
1749,1,overall,male
2477,1,overall,male
786,1,overall,male
5360,1,overall,male
4969,1,overall,male
2432,0,overall,male
630,1,overall,male
1586,0,overall,male
1829,0,overall,male
1941,1,overall,male
919,0,overall,male
4666,0,overall,male
1867,0,overall,male
3241,1,overall,male
2514,1,overall,male
147,1,overall,male
3357,0,overall,male
3982,0,overall,male
3414,1,overall,male
1371,1,overall,male
497,0,overall,male
3213,1,overall,male
2957,0,overall,male
3889,1,overall,male
2664,1,overall,male
1381,0,overall,male
4134,1,overall,male
813,1,overall,male
4710,1,overall,male
3120,0,overall,male
2533,0,overall,male
662,1,overall,male
3580,0,overall,male
222,1,overall,male
1556,0,overall,male
2577,0,overall,male
2531,1,overall,male
1190,0,overall,male
2530,1,overall,male
2489,1,overall,male
4790,1,overall,male
395,0,overall,male
4083,0,overall,male
1720,1,overall,male
2758,1,overall,male
1671,0,overall,male
1151,1,overall,male
3923,0,overall,male
3360,0,overall,male
2796,0,overall,male
3348,0,overall,male
323,0,overall,male
3184,1,overall,male
2859,1,overall,male
2272,1,overall,male
3529,1,overall,male
4984,0,overall,male
47,0,overall,male
333,0,overall,male
2362,1,overall,male
3134,1,overall,male
5216,1,overall,male
3513,1,overall,male
4077,1,overall,male
4460,1,overall,male
4985,1,overall,male
695,1,overall,male
767,0,overall,male
1234,1,overall,male
684,0,overall,male
